primary_key,listing_id,listing_url,name,host_id,host_url,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month,date,available,price,adjusted_price
7641,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/24/2023,f,$250.00 ,$250.00 
7642,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/25/2023,f,$250.00 ,$250.00 
7643,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/26/2023,f,$250.00 ,$250.00 
7644,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/27/2023,f,$250.00 ,$250.00 
7645,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/28/2023,f,$250.00 ,$250.00 
7646,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/29/2023,f,$250.00 ,$250.00 
7647,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/30/2023,f,$250.00 ,$250.00 
7648,187986,https://www.airbnb.com/rooms/187986,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,904833,https://www.airbnb.com/users/show/904833,Daniel,8/1/2011,f,1,1,40.73862,-73.99758,Entire home/apt,4,2,2,30,1125,f,2,0,0,8/31/2011,8/28/2015,4.5,1,0.01,8/31/2023,f,$250.00 ,$250.00 
7649,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,7/31/2023,f,$165.00 ,$165.00 
7650,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/1/2023,f,$165.00 ,$165.00 
7651,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/2/2023,f,$165.00 ,$165.00 
7652,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/3/2023,f,$165.00 ,$165.00 
7653,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/4/2023,f,$165.00 ,$165.00 
7654,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/5/2023,f,$165.00 ,$165.00 
7655,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/6/2023,f,$165.00 ,$165.00 
7656,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/7/2023,f,$165.00 ,$165.00 
7657,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/8/2023,f,$165.00 ,$165.00 
7658,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/9/2023,f,$165.00 ,$165.00 
7659,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/10/2023,f,$165.00 ,$165.00 
7660,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/11/2023,f,$165.00 ,$165.00 
7661,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/12/2023,f,$165.00 ,$165.00 
7662,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/13/2023,f,$165.00 ,$165.00 
7663,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/14/2023,f,$165.00 ,$165.00 
7664,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/15/2023,f,$165.00 ,$165.00 
7665,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/16/2023,f,$165.00 ,$165.00 
7666,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/17/2023,f,$165.00 ,$165.00 
7667,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/18/2023,f,$165.00 ,$165.00 
7668,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/19/2023,f,$165.00 ,$165.00 
7669,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/20/2023,f,$165.00 ,$165.00 
7670,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/21/2023,f,$165.00 ,$165.00 
7671,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/22/2023,f,$165.00 ,$165.00 
7672,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/23/2023,f,$165.00 ,$165.00 
7673,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/24/2023,f,$165.00 ,$165.00 
7674,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/25/2023,f,$165.00 ,$165.00 
7675,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/26/2023,f,$165.00 ,$165.00 
7676,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/27/2023,f,$165.00 ,$165.00 
7677,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/28/2023,f,$165.00 ,$165.00 
7678,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/29/2023,f,$165.00 ,$165.00 
7679,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/30/2023,f,$165.00 ,$165.00 
7680,188674,https://www.airbnb.com/rooms/188674,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 bath,909234,https://www.airbnb.com/users/show/909234,Leslie,8/2/2011,f,1,2,40.73345,-73.98809,Entire home/apt,2,1,1,30,730,t,63,0,0,11/27/2011,1/12/2018,4.87,1,0.45,8/31/2023,f,$165.00 ,$165.00 
7681,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,7/31/2023,t,$105.00 ,$105.00 
7682,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/1/2023,t,$110.00 ,$110.00 
7683,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/2/2023,t,$110.00 ,$110.00 
7684,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/3/2023,t,$110.00 ,$110.00 
7685,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/4/2023,t,$110.00 ,$110.00 
7686,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/5/2023,t,$110.00 ,$110.00 
7687,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/6/2023,t,$110.00 ,$110.00 
7688,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/7/2023,t,$110.00 ,$110.00 
7689,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/8/2023,t,$110.00 ,$110.00 
7690,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/9/2023,t,$110.00 ,$110.00 
7691,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/10/2023,t,$110.00 ,$110.00 
7692,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/11/2023,t,$110.00 ,$110.00 
7693,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/12/2023,t,$110.00 ,$110.00 
7694,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/13/2023,t,$110.00 ,$110.00 
7695,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/14/2023,t,$110.00 ,$110.00 
7696,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/15/2023,t,$110.00 ,$110.00 
7697,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/16/2023,t,$110.00 ,$110.00 
7698,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/17/2023,t,$110.00 ,$110.00 
7699,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/18/2023,t,$110.00 ,$110.00 
7700,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/19/2023,t,$110.00 ,$110.00 
7701,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/20/2023,t,$110.00 ,$110.00 
7702,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/21/2023,t,$110.00 ,$110.00 
7703,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/22/2023,t,$110.00 ,$110.00 
7704,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/23/2023,t,$110.00 ,$110.00 
7705,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/24/2023,t,$110.00 ,$110.00 
7706,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/25/2023,t,$110.00 ,$110.00 
7707,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/26/2023,t,$110.00 ,$110.00 
7708,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/27/2023,t,$110.00 ,$110.00 
7709,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/28/2023,t,$110.00 ,$110.00 
7710,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/29/2023,t,$110.00 ,$110.00 
7711,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/30/2023,t,$110.00 ,$110.00 
7712,115748,https://www.airbnb.com/rooms/115748,Rental unit in Long Island City · ★4.61 · 1 bedroom · 1 bed · 1 bath,585166,https://www.airbnb.com/users/show/585166,Lilly,5/13/2011,f,1,2,40.76406,-73.92266,Entire home/apt,2,1,1,5,30,t,40,4,0,9/20/2011,3/31/2023,4.61,1,0.28,8/31/2023,t,$110.00 ,$110.00 
